seq_id	insertion_date	mcl_clust	ap_clust
11403	630769	mcl_14	ap_clust_189
11404	134615	mcl_46	ap_clust_11065
11405	1180769	mcl_9	ap_clust_3106
11406	334615	mcl_16	ap_clust_1556
11407	146153	mcl_30	ap_clust_5725
11408	146153	mcl_1	ap_clust_448
11409	0	mcl_12	ap_clust_3502
11410	7857692	mcl_371	ap_clust_12595
11411	3650000	mcl_15	ap_clust_9876
11412	780769	mcl_19	ap_clust_11412
11413	1415384	mcl_9	ap_clust_3106
11414	607692	mcl_51	ap_clust_9025
11415	246153	mcl_7	ap_clust_2432
11416	419230	mcl_4	ap_clust_407
11417	176923	mcl_1	ap_clust_448
11418	1180769	mcl_9	ap_clust_3106
11419	1584615	mcl_3	ap_clust_6214
11420	346153	mcl_13	ap_clust_9805
11421	1407692	mcl_24	ap_clust_9288
11422	1950000	mcl_2	ap_clust_1792
11423	869230	mcl_26	ap_clust_3148
11424	1523076	mcl_3	ap_clust_7980
11425	2057692	mcl_10	ap_clust_12913
11426	1707692	mcl_15	ap_clust_9876
11427	1300000	mcl_3	ap_clust_6426
11428	234615	mcl_1	ap_clust_6936
11429	819230	mcl_7	ap_clust_5823
11430	561538	mcl_7	ap_clust_12520
11431	200000	mcl_6	ap_clust_7049
11432	1653846	mcl_2	ap_clust_11340
11433	119230	mcl_4	ap_clust_407
11434	61538	mcl_7	ap_clust_12729
11435	1776923	mcl_10	ap_clust_10865
11436	2107692	mcl_1	ap_clust_13156
11437	815384	mcl_14	ap_clust_11896
11438	669230	mcl_24	ap_clust_6228
11439	115384	mcl_6	ap_clust_4039
11440	450000	mcl_31	ap_clust_10304
11441	88461	mcl_20	ap_clust_6206
11442	623076	mcl_14	ap_clust_189
11443	738461	mcl_178	ap_clust_11443
11444	1369230	mcl_28	ap_clust_4599
11445	173076	mcl_4	ap_clust_9805
11446	61538	mcl_18	ap_clust_13387
11447	426923	mcl_5	ap_clust_12949
11448	492307	mcl_5	ap_clust_6986
11449	1407692	mcl_24	ap_clust_9288
11450	596153	mcl_11	ap_clust_8560
11451	2473076	mcl_27	ap_clust_9984
11452	0	mcl_12	ap_clust_1513
11453	2046153	mcl_10	ap_clust_10038
11454	1588461	mcl_10	ap_clust_10574
11455	1753846	mcl_7	ap_clust_6803
11456	2065384	mcl_15	ap_clust_11478
11457	284615	mcl_21	ap_clust_9976
11458	173076	mcl_50	ap_clust_11849
11459	326923	mcl_23	ap_clust_5479
11460	703846	mcl_2	ap_clust_5382
11461	326923	mcl_2	ap_clust_7083
11462	0	mcl_7	ap_clust_12729
11463	0	mcl_6	ap_clust_4039
11464	1457692	mcl_10	ap_clust_10038
11465	373076	mcl_7	ap_clust_2432
11466	703846	mcl_26	ap_clust_3742
11467	723076	mcl_19	ap_clust_12280
11468	1084615	mcl_8	ap_clust_4393
11469	742307	mcl_19	ap_clust_12595
11470	492307	mcl_7	ap_clust_12520
11471	1330769	mcl_8	ap_clust_1609
11472	715384	mcl_1	ap_clust_2799
11473	150000	mcl_35	ap_clust_12092
11474	1176923	mcl_9	ap_clust_3106
11475	665384	mcl_13	ap_clust_734
11476	196153	mcl_18	ap_clust_9852
11477	215384	mcl_2	ap_clust_1780
11478	2653846	mcl_15	ap_clust_11478
11479	911538	mcl_11	ap_clust_8560
11480	180769	mcl_4	ap_clust_6582
11481	1653846	mcl_10	ap_clust_12913
11482	1480769	mcl_30	ap_clust_5725
11483	119230	mcl_4	ap_clust_6582
11484	876923	mcl_26	ap_clust_3148
11485	61538	mcl_12	ap_clust_9705
11486	1069230	mcl_9	ap_clust_1565
11487	2761538	mcl_3	ap_clust_6214
11488	1361538	mcl_9	ap_clust_9527
11489	723076	mcl_8	ap_clust_1525
11490	1073076	mcl_11	ap_clust_6694
11491	2030769	mcl_24	ap_clust_9288
11492	330769	mcl_1	ap_clust_6936
11493	619230	mcl_7	ap_clust_5823
11494	511538	mcl_21	ap_clust_9976
11495	876923	mcl_14	ap_clust_4160
11496	3369230	mcl_38	ap_clust_1508
11497	111538	mcl_12	ap_clust_4372
11498	253846	mcl_55	ap_clust_2561
11499	688461	mcl_11	ap_clust_7588
11500	500000	mcl_4	ap_clust_10201
11501	250000	mcl_2	ap_clust_2029
11502	1003846	mcl_3	ap_clust_12415
11503	634615	mcl_14	ap_clust_4160
11504	223076	mcl_1	ap_clust_13156
11505	992307	mcl_9	ap_clust_3106
11506	61538	mcl_4	ap_clust_6582
11507	1650000	mcl_15	ap_clust_13067
11508	576923	mcl_11	ap_clust_7588
11509	730769	mcl_19	ap_clust_11412
11510	888461	mcl_2	ap_clust_5382
11511	0	mcl_6	ap_clust_4039
11512	130769	mcl_16	ap_clust_1556
11513	311538	mcl_7	ap_clust_12729
11514	1326923	mcl_10	ap_clust_11708
11515	880769	mcl_9	ap_clust_734
11516	1246153	mcl_3	ap_clust_12415
11517	534615	mcl_5	ap_clust_6986
11518	811538	mcl_2	ap_clust_5474
11519	292307	mcl_272	ap_clust_5176
11520	288461	mcl_30	ap_clust_5725
11521	315384	mcl_1	ap_clust_13156
11522	1330769	mcl_3	ap_clust_6794
11523	180769	mcl_4	ap_clust_407
11524	903846	mcl_8	ap_clust_6460
11525	115384	mcl_13	ap_clust_734
11526	61538	mcl_4	ap_clust_10201
11527	973076	mcl_9	ap_clust_9527
11528	61538	mcl_4	ap_clust_6582
11529	580769	mcl_13	ap_clust_734
11530	111538	mcl_12	ap_clust_4372
11531	2000000	mcl_3	ap_clust_11290
11532	1315384	mcl_19	ap_clust_12280
11533	1996153	mcl_10	ap_clust_12218
11534	911538	mcl_14	ap_clust_11896
11535	403846	mcl_20	ap_clust_12495
11536	200000	mcl_6	ap_clust_7049
11537	607692	mcl_51	ap_clust_9025
11538	473076	mcl_167	ap_clust_3596
11539	276923	mcl_17	ap_clust_4839
11540	1003846	mcl_8	ap_clust_1609
11541	303846	mcl_4	ap_clust_10201
11542	176923	mcl_13	ap_clust_3106
11543	1665384	mcl_8	ap_clust_4393
11544	1453846	mcl_8	ap_clust_6460
11545	61538	mcl_4	ap_clust_10201
11546	511538	mcl_47	ap_clust_11074
11547	1438461	mcl_15	ap_clust_13067
11548	353846	mcl_2	ap_clust_1780
11549	276923	mcl_43	ap_clust_11397
11550	176923	mcl_16	ap_clust_1556
11551	238461	mcl_13	ap_clust_9805
11552	88461	mcl_1	ap_clust_3526
11553	1792307	mcl_421	ap_clust_0
11554	438461	mcl_28	ap_clust_8228
11555	107692	mcl_18	ap_clust_9852
11556	1246153	mcl_23	ap_clust_5479
11557	180769	mcl_4	ap_clust_10201
11558	303846	mcl_4	ap_clust_407
11559	788461	mcl_11	ap_clust_8560
11560	738461	mcl_19	ap_clust_11412
11561	750000	mcl_2	ap_clust_5727
11562	30769	mcl_1	ap_clust_3526
11563	1400000	mcl_584	ap_clust_0
11564	1338461	mcl_1	ap_clust_5349
11565	1180769	mcl_9	ap_clust_9527
11566	838461	mcl_1	ap_clust_5349
11567	457692	mcl_32	ap_clust_3153
11568	284615	mcl_16	ap_clust_3001
11569	507692	mcl_31	ap_clust_10304
11570	700000	mcl_14	ap_clust_11896
11571	692307	mcl_1	ap_clust_7443
11572	346153	mcl_5	ap_clust_6986
11573	242307	mcl_4	ap_clust_10201
11574	1423076	mcl_10	ap_clust_6452
11575	626923	mcl_11	ap_clust_8560
11576	2473076	mcl_15	ap_clust_8942
11577	1230769	mcl_28	ap_clust_8228
11578	1569230	mcl_2	ap_clust_5727
11579	1934615	mcl_15	ap_clust_13067
11580	2453846	mcl_23	ap_clust_5479
11581	800000	mcl_8	ap_clust_1609
11582	0	mcl_31	ap_clust_10304
11583	292307	mcl_18	ap_clust_8623
11584	246153	mcl_2	ap_clust_5474
11585	1550000	mcl_10	ap_clust_10038
11586	750000	mcl_8	ap_clust_3542
11587	2300000	mcl_15	ap_clust_8942
11588	0	mcl_25	ap_clust_1513
11589	0	mcl_18	ap_clust_8623
11590	88461	mcl_1	ap_clust_3526
11591	219230	mcl_2	ap_clust_7274
11592	57692	mcl_18	ap_clust_8623
11593	615384	mcl_24	ap_clust_6228
11594	1196153	mcl_10	ap_clust_4393
11595	119230	mcl_4	ap_clust_10201
11596	900000	mcl_2	ap_clust_5474
11597	5438461	mcl_49	ap_clust_1696
11598	530769	mcl_2	ap_clust_5474
11599	1642307	mcl_252	ap_clust_11599
11600	300000	mcl_113	ap_clust_11600
11601	576923	mcl_26	ap_clust_3148
11602	823076	mcl_23	ap_clust_5479
11603	2434615	mcl_3	ap_clust_6214
11604	0	mcl_33	ap_clust_5975
11605	411538	mcl_27	ap_clust_9984
11606	1334615	mcl_7	ap_clust_5823
11607	3319230	mcl_58	ap_clust_1307
11608	2442307	mcl_15	ap_clust_8942
11609	296153	mcl_13	ap_clust_9805
11610	1319230	mcl_3	ap_clust_11003
11611	388461	mcl_295	ap_clust_11611
11612	746153	mcl_11	ap_clust_8560
11613	1450000	mcl_7	ap_clust_6803
11614	223076	mcl_16	ap_clust_1556
11615	119230	mcl_1	ap_clust_6936
11616	230769	mcl_24	ap_clust_11616
11617	530769	mcl_54	ap_clust_5634
11618	1388461	mcl_29	ap_clust_7053
11619	61538	mcl_18	ap_clust_13387
11620	2142307	mcl_16	ap_clust_3001
11621	746153	mcl_8	ap_clust_3542
11622	288461	mcl_13	ap_clust_9805
11623	1723076	mcl_3	ap_clust_12415
11624	303846	mcl_4	ap_clust_407
11625	65384	mcl_18	ap_clust_9852
11626	130769	mcl_6	ap_clust_7049
11627	269230	mcl_1	ap_clust_2799
11628	273076	mcl_6	ap_clust_7049
11629	750000	mcl_7	ap_clust_12520
11630	1588461	mcl_10	ap_clust_12913
11631	61538	mcl_7	ap_clust_12729
11632	57692	mcl_18	ap_clust_8623
11633	434615	mcl_7	ap_clust_2432
11634	276923	mcl_5	ap_clust_802
11635	161538	mcl_2	ap_clust_10772
11636	1123076	mcl_3	ap_clust_7980
11637	826923	mcl_22	ap_clust_6250
11638	242307	mcl_2	ap_clust_10772
11639	115384	mcl_4	ap_clust_407
11640	673076	mcl_2	ap_clust_10772
11641	934615	mcl_14	ap_clust_189
11642	307692	mcl_5	ap_clust_3282
11643	2076923	mcl_1	ap_clust_12382
11644	642307	mcl_11	ap_clust_7588
11645	950000	mcl_175	ap_clust_11645
11646	2100000	mcl_3	ap_clust_11290
11647	753846	mcl_11	ap_clust_8560
11648	569230	mcl_1	ap_clust_9488
11649	307692	mcl_5	ap_clust_3282
11650	1373076	mcl_3	ap_clust_7980
11651	1415384	mcl_3	ap_clust_11003
11652	1826923	mcl_81	ap_clust_11652
11653	584615	mcl_8	ap_clust_1525
11654	288461	mcl_9	ap_clust_734
11655	219230	mcl_20	ap_clust_7258
11656	1607692	mcl_2	ap_clust_5898
11657	780769	mcl_26	ap_clust_3742
11658	676923	mcl_29	ap_clust_9376
11659	0	mcl_12	ap_clust_9705
11660	623076	mcl_14	ap_clust_189
11661	1465384	mcl_24	ap_clust_6228
11662	361538	mcl_173	ap_clust_6150
11663	2107692	mcl_3	ap_clust_11290
11664	2353846	mcl_585	ap_clust_0
11665	2784615	mcl_33	ap_clust_5975
11666	1373076	mcl_3	ap_clust_12415
11667	1776923	mcl_10	ap_clust_11708
11668	869230	mcl_17	ap_clust_7495
11669	769230	mcl_41	ap_clust_5999
11670	1176923	mcl_35	ap_clust_415
11671	357692	mcl_22	ap_clust_4356
11672	1584615	mcl_10	ap_clust_4393
11673	115384	mcl_12	ap_clust_3502
11674	357692	mcl_9	ap_clust_3106
11675	453846	mcl_24	ap_clust_6228
11676	823076	mcl_2	ap_clust_1780
11677	1153846	mcl_11	ap_clust_7588
11678	2546153	mcl_15	ap_clust_11478
11679	0	mcl_4	ap_clust_6582
11680	507692	mcl_5	ap_clust_802
11681	907692	mcl_24	ap_clust_6228
11682	126923	mcl_6	ap_clust_9013
11683	1415384	mcl_3	ap_clust_12415
11684	469230	mcl_5	ap_clust_7095
11685	0	mcl_12	ap_clust_9705
11686	5219230	mcl_46	ap_clust_6996
11687	0	mcl_44	ap_clust_584
11688	600000	mcl_35	ap_clust_415
11689	819230	mcl_9	ap_clust_1565
11690	2269230	mcl_7	ap_clust_6803
11691	884615	mcl_14	ap_clust_11896
11692	930769	mcl_19	ap_clust_3791
11693	4353846	mcl_49	ap_clust_1696
11694	1023076	mcl_26	ap_clust_3148
11695	650000	mcl_14	ap_clust_4160
11696	0	mcl_7	ap_clust_12729
11697	684615	mcl_1	ap_clust_9488
11698	0	mcl_4	ap_clust_10201
11699	1850000	mcl_15	ap_clust_13067
11700	338461	mcl_38	ap_clust_1508
11701	2153846	mcl_15	ap_clust_9982
11702	1200000	mcl_5	ap_clust_11702
11703	1126923	mcl_9	ap_clust_13029
11704	380769	mcl_16	ap_clust_3001
11705	1830769	mcl_8	ap_clust_10574
11706	430769	mcl_41	ap_clust_5999
11707	292307	mcl_1	ap_clust_6936
11708	1415384	mcl_10	ap_clust_11708
11709	657692	mcl_23	ap_clust_5479
11710	1192307	mcl_26	ap_clust_3148
11711	511538	mcl_21	ap_clust_9976
11712	1030769	mcl_9	ap_clust_13029
11713	130769	mcl_14	ap_clust_4160
11714	742307	mcl_11	ap_clust_8560
11715	1342307	mcl_26	ap_clust_3148
11716	65384	mcl_6	ap_clust_7049
11717	450000	mcl_5	ap_clust_12949
11718	207692	mcl_28	ap_clust_8228
11719	338461	mcl_11	ap_clust_8560
11720	169230	mcl_11	ap_clust_6694
11721	642307	mcl_11	ap_clust_7588
11722	415384	mcl_13	ap_clust_734
11723	65384	mcl_6	ap_clust_4039
11724	430769	mcl_116	ap_clust_13396
11725	1215384	mcl_24	ap_clust_11616
11726	2007692	mcl_3	ap_clust_6214
11727	107692	mcl_5	ap_clust_6986
11728	1657692	mcl_3	ap_clust_7980
11729	1596153	mcl_10	ap_clust_10038
11730	988461	mcl_11	ap_clust_6694
11731	303846	mcl_4	ap_clust_10201
11732	1030769	mcl_9	ap_clust_3106
11733	153846	mcl_2	ap_clust_2029
11734	1207692	mcl_26	ap_clust_3148
11735	484615	mcl_1	ap_clust_5349
11736	326923	mcl_6	ap_clust_7049
11737	411538	mcl_5	ap_clust_4927
11738	480769	mcl_21	ap_clust_4388
11739	1326923	mcl_1	ap_clust_12382
11740	0	mcl_56	ap_clust_2561
11741	0	mcl_4	ap_clust_6582
11742	653846	mcl_13	ap_clust_9805
11743	938461	mcl_9	ap_clust_9527
11744	288461	mcl_13	ap_clust_734
11745	1196153	mcl_5	ap_clust_11702
11746	4353846	mcl_49	ap_clust_1696
11747	4546153	mcl_49	ap_clust_1696
11748	1492307	mcl_5	ap_clust_6986
11749	192307	mcl_17	ap_clust_4839
11750	807692	mcl_11	ap_clust_6694
11751	4961538	mcl_2	ap_clust_5727
11752	488461	mcl_4	ap_clust_10201
11753	380769	mcl_5	ap_clust_3282
11754	292307	mcl_5	ap_clust_6986
11755	407692	mcl_11	ap_clust_7588
11756	946153	mcl_250	ap_clust_3319
11757	0	mcl_6	ap_clust_4039
11758	1100000	mcl_2	ap_clust_5133
11759	688461	mcl_1	ap_clust_6936
11760	888461	mcl_2	ap_clust_5474
11761	1026923	mcl_30	ap_clust_5725
11762	1323076	mcl_24	ap_clust_2238
11763	630769	mcl_2	ap_clust_5474
11764	61538	mcl_7	ap_clust_12729
11765	561538	mcl_16	ap_clust_2713
11766	119230	mcl_4	ap_clust_407
11767	2138461	mcl_28	ap_clust_8228
11768	0	mcl_284	ap_clust_11768
11769	684615	mcl_11	ap_clust_6694
11770	457692	mcl_14	ap_clust_9266
11771	65384	mcl_6	ap_clust_7049
11772	0	mcl_25	ap_clust_9091
11773	300000	mcl_4	ap_clust_407
11774	180769	mcl_18	ap_clust_13387
11775	450000	mcl_8	ap_clust_6460
11776	165384	mcl_17	ap_clust_4839
11777	242307	mcl_4	ap_clust_407
11778	284615	mcl_34	ap_clust_1058
11779	403846	mcl_13	ap_clust_6426
11780	911538	mcl_7	ap_clust_6803
11781	588461	mcl_536	ap_clust_11252
11782	746153	mcl_32	ap_clust_3153
11783	2826923	mcl_240	ap_clust_11783
11784	1276923	mcl_3	ap_clust_7980
11785	246153	mcl_20	ap_clust_12495
11786	1823076	mcl_10	ap_clust_12218
11787	1815384	mcl_3	ap_clust_11003
11788	707692	mcl_14	ap_clust_11896
11789	1257692	mcl_5	ap_clust_6986
11790	123076	mcl_20	ap_clust_12495
11791	492307	mcl_23	ap_clust_5479
11792	153846	mcl_32	ap_clust_3153
11793	2103846	mcl_1	ap_clust_11215
11794	1026923	mcl_30	ap_clust_5725
11795	1803846	mcl_15	ap_clust_13067
11796	0	mcl_25	ap_clust_1513
11797	1134615	mcl_26	ap_clust_3148
11798	57692	mcl_4	ap_clust_10201
11799	303846	mcl_4	ap_clust_407
11800	507692	mcl_21	ap_clust_4388
11801	1307692	mcl_9	ap_clust_1565
11802	330769	mcl_6	ap_clust_7049
11803	680769	mcl_26	ap_clust_3148
11804	200000	mcl_6	ap_clust_7049
11805	2584615	mcl_15	ap_clust_9876
11806	1130769	mcl_43	ap_clust_11397
11807	442307	mcl_19	ap_clust_3791
11808	230769	mcl_16	ap_clust_12069
11809	1276923	mcl_29	ap_clust_9376
11810	242307	mcl_4	ap_clust_10201
11811	1673076	mcl_9	ap_clust_13029
11812	1657692	mcl_1	ap_clust_11215
11813	284615	mcl_9	ap_clust_4706
11814	326923	mcl_23	ap_clust_5479
11815	1376923	mcl_19	ap_clust_12280
11816	700000	mcl_16	ap_clust_7610
11817	207692	mcl_1	ap_clust_5349
11818	1446153	mcl_3	ap_clust_11003
11819	657692	mcl_5	ap_clust_4927
11820	1726923	mcl_65	ap_clust_246
11821	242307	mcl_23	ap_clust_5479
11822	146153	mcl_17	ap_clust_9164
11823	853846	mcl_2	ap_clust_5727
11824	88461	mcl_1	ap_clust_3526
11825	273076	mcl_32	ap_clust_3153
11826	1450000	mcl_7	ap_clust_6803
11827	1630769	mcl_586	ap_clust_802
11828	257692	mcl_43	ap_clust_11397
11829	996153	mcl_31	ap_clust_10304
11830	650000	mcl_23	ap_clust_5479
11831	1973076	mcl_1	ap_clust_12382
11832	465384	mcl_9	ap_clust_4706
11833	130769	mcl_6	ap_clust_7049
11834	619230	mcl_587	ap_clust_0
11835	65384	mcl_6	ap_clust_7049
11836	0	mcl_25	ap_clust_9091
11837	1446153	mcl_7	ap_clust_6803
11838	65384	mcl_6	ap_clust_4039
11839	1046153	mcl_27	ap_clust_9984
11840	861538	mcl_30	ap_clust_5725
11841	534615	mcl_1	ap_clust_6936
11842	511538	mcl_19	ap_clust_11412
11843	303846	mcl_7	ap_clust_5823
11844	1730769	mcl_10	ap_clust_10574
11845	307692	mcl_7	ap_clust_5823
11846	442307	mcl_5	ap_clust_802
11847	2407692	mcl_24	ap_clust_5506
11848	1288461	mcl_17	ap_clust_7495
11849	173076	mcl_50	ap_clust_11849
11850	269230	mcl_6	ap_clust_6549
11851	315384	mcl_27	ap_clust_9728
11852	676923	mcl_27	ap_clust_9728
11853	188461	mcl_7	ap_clust_5823
11854	88461	mcl_1	ap_clust_448
11855	230769	mcl_19	ap_clust_4319
11856	238461	mcl_16	ap_clust_3001
11857	807692	mcl_5	ap_clust_802
11858	311538	mcl_7	ap_clust_12729
11859	465384	mcl_13	ap_clust_9805
11860	207692	mcl_1	ap_clust_3526
11861	488461	mcl_8	ap_clust_1525
11862	876923	mcl_9	ap_clust_9527
11863	1011538	mcl_14	ap_clust_11896
11864	1084615	mcl_9	ap_clust_3106
11865	1661538	mcl_3	ap_clust_12415
11866	1234615	mcl_9	ap_clust_3106
11867	523076	mcl_11	ap_clust_7588
11868	1188461	mcl_9	ap_clust_3106
11869	1723076	mcl_1	ap_clust_11215
11870	1976923	mcl_10	ap_clust_10574
11871	846153	mcl_518	ap_clust_9404
11872	6642307	mcl_5	ap_clust_3282
11873	0	mcl_281	ap_clust_6221
11874	1492307	mcl_3	ap_clust_7980
11875	1365384	mcl_3	ap_clust_7980
11876	1307692	mcl_8	ap_clust_13250
11877	457692	mcl_75	ap_clust_8724
11878	557692	mcl_7	ap_clust_5823
11879	746153	mcl_26	ap_clust_3148
11880	303846	mcl_32	ap_clust_3153
11881	876923	mcl_42	ap_clust_10275
11882	684615	mcl_5	ap_clust_12949
11883	100000	mcl_2	ap_clust_10772
11884	53846	mcl_22	ap_clust_4356
11885	57692	mcl_9	ap_clust_4706
11886	346153	mcl_9	ap_clust_4706
11887	1696153	mcl_3	ap_clust_11290
11888	2719230	mcl_31	ap_clust_10304
11889	234615	mcl_31	ap_clust_10304
11890	1169230	mcl_2	ap_clust_5382
11891	523076	mcl_13	ap_clust_734
11892	911538	mcl_2	ap_clust_5382
11893	588461	mcl_14	ap_clust_4160
11894	1330769	mcl_8	ap_clust_4393
11895	530769	mcl_14	ap_clust_9266
11896	561538	mcl_14	ap_clust_11896
11897	861538	mcl_30	ap_clust_5725
11898	700000	mcl_16	ap_clust_7610
11899	461538	mcl_14	ap_clust_9266
11900	1507692	mcl_19	ap_clust_11412
11901	134615	mcl_6	ap_clust_7049
11902	450000	mcl_19	ap_clust_4319
11903	2011538	mcl_3	ap_clust_11290
11904	0	mcl_18	ap_clust_8623
11905	1653846	mcl_247	ap_clust_11905
11906	365384	mcl_1	ap_clust_448
11907	0	mcl_18	ap_clust_8623
11908	80769	mcl_23	ap_clust_5479
11909	569230	mcl_21	ap_clust_9976
11910	211538	mcl_20	ap_clust_7258
11911	296153	mcl_1	ap_clust_2799
11912	0	mcl_231	ap_clust_1910
11913	761538	mcl_2	ap_clust_7083
11914	96153	mcl_31	ap_clust_10304
11915	242307	mcl_4	ap_clust_407
11916	373076	mcl_16	ap_clust_12069
11917	976923	mcl_2	ap_clust_13524
11918	1800000	mcl_1	ap_clust_2799
11919	634615	mcl_1	ap_clust_2799
11920	988461	mcl_2	ap_clust_12495
11921	376923	mcl_14	ap_clust_189
11922	442307	mcl_6	ap_clust_9013
11923	107692	mcl_18	ap_clust_9852
11924	2400000	mcl_15	ap_clust_8942
11925	492307	mcl_2	ap_clust_7274
11926	1103846	mcl_22	ap_clust_6250
11927	1734615	mcl_29	ap_clust_9376
11928	188461	mcl_16	ap_clust_3001
11929	411538	mcl_21	ap_clust_4706
11930	1111538	mcl_1	ap_clust_5349
11931	1484615	mcl_1	ap_clust_12382
11932	88461	mcl_51	ap_clust_9025
11933	2123076	mcl_15	ap_clust_8942
11934	1265384	mcl_15	ap_clust_8942
11935	492307	mcl_23	ap_clust_5479
11936	334615	mcl_17	ap_clust_9164
11937	242307	mcl_2	ap_clust_1137
11938	984615	mcl_8	ap_clust_6460
11939	342307	mcl_11	ap_clust_7588
11940	1096153	mcl_24	ap_clust_6228
11941	1307692	mcl_8	ap_clust_4393
11942	815384	mcl_2	ap_clust_5382
11943	0	mcl_25	ap_clust_9091
11944	184615	mcl_2	ap_clust_1780
11945	1203846	mcl_5	ap_clust_11702
11946	880769	mcl_9	ap_clust_3106
11947	369230	mcl_5	ap_clust_3282
11948	430769	mcl_7	ap_clust_5823
11949	350000	mcl_9	ap_clust_4706
11950	523076	mcl_9	ap_clust_3106
11951	115384	mcl_18	ap_clust_6582
11952	523076	mcl_9	ap_clust_4706
11953	353846	mcl_20	ap_clust_12495
11954	534615	mcl_17	ap_clust_9164
11955	838461	mcl_2	ap_clust_5727
11956	534615	mcl_288	ap_clust_11956
11957	123076	mcl_18	ap_clust_13387
11958	2411538	mcl_1	ap_clust_11215
11959	1530769	mcl_3	ap_clust_12415
11960	857692	mcl_1	ap_clust_13156
11961	61538	mcl_4	ap_clust_6582
11962	919230	mcl_8	ap_clust_13250
11963	123076	mcl_7	ap_clust_12729
11964	92307	mcl_2	ap_clust_2029
11965	1896153	mcl_3	ap_clust_11003
11966	288461	mcl_13	ap_clust_9805
11967	350000	mcl_13	ap_clust_9805
11968	365384	mcl_4	ap_clust_10201
11969	307692	mcl_33	ap_clust_5975
11970	5396153	mcl_29	ap_clust_9376
11971	0	mcl_2	ap_clust_1780
11972	1826923	mcl_3	ap_clust_11003
11973	1150000	mcl_9	ap_clust_9527
11974	176923	mcl_1	ap_clust_10832
11975	938461	mcl_9	ap_clust_9527
11976	661538	mcl_11	ap_clust_6694
11977	288461	mcl_13	ap_clust_734
11978	515384	mcl_5	ap_clust_7095
11979	403846	mcl_9	ap_clust_734
11980	519230	mcl_14	ap_clust_4160
11981	865384	mcl_2	ap_clust_5727
11982	1276923	mcl_10	ap_clust_6452
11983	1626923	mcl_1	ap_clust_3665
11984	2188461	mcl_9	ap_clust_3106
11985	680769	mcl_21	ap_clust_4388
11986	119230	mcl_4	ap_clust_10201
11987	84615	mcl_215	ap_clust_2561
11988	2603846	mcl_15	ap_clust_8942
11989	2446153	mcl_15	ap_clust_8942
11990	0	mcl_25	ap_clust_9091
11991	919230	mcl_9	ap_clust_9527
11992	2888461	mcl_15	ap_clust_9876
11993	265384	mcl_6	ap_clust_7049
11994	1461538	mcl_27	ap_clust_9984
11995	2215384	mcl_1	ap_clust_12382
11996	438461	mcl_16	ap_clust_1525
11997	269230	mcl_1	ap_clust_3526
11998	111538	mcl_12	ap_clust_4372
11999	750000	mcl_7	ap_clust_12520
12000	600000	mcl_6	ap_clust_7049
12001	0	mcl_25	ap_clust_9091
12002	346153	mcl_2	ap_clust_5133
12003	411538	mcl_2	ap_clust_7274
12004	69230	mcl_17	ap_clust_7495
12005	580769	mcl_78	ap_clust_6085
12006	561538	mcl_16	ap_clust_2713
12007	392307	mcl_5	ap_clust_6986
12008	173076	mcl_13	ap_clust_9805
12009	1696153	mcl_15	ap_clust_13067
12010	296153	mcl_13	ap_clust_9805
12011	188461	mcl_51	ap_clust_9025
12012	1523076	mcl_10	ap_clust_10038
12013	2176923	mcl_3	ap_clust_11290
12014	1438461	mcl_10	ap_clust_12218
12015	0	mcl_12	ap_clust_3502
12016	3015384	mcl_126	ap_clust_4427
12017	57692	mcl_1	ap_clust_3526
12018	1565384	mcl_2	ap_clust_11340
12019	588461	mcl_9	ap_clust_4706
12020	1665384	mcl_24	ap_clust_9288
12021	526923	mcl_9	ap_clust_4706
12022	1184615	mcl_2	ap_clust_5133
12023	1319230	mcl_8	ap_clust_2713
12024	1073076	mcl_1	ap_clust_2799
12025	430769	mcl_14	ap_clust_189
12026	1476923	mcl_3	ap_clust_6426
12027	492307	mcl_31	ap_clust_10304
12028	242307	mcl_4	ap_clust_407
12029	288461	mcl_30	ap_clust_5725
12030	396153	mcl_5	ap_clust_6986
12031	188461	mcl_6	ap_clust_9013
12032	3076923	mcl_69	ap_clust_12032
12033	1561538	mcl_31	ap_clust_10304
12034	1484615	mcl_17	ap_clust_9164
12035	1342307	mcl_14	ap_clust_11896
12036	1023076	mcl_9	ap_clust_3106
12037	919230	mcl_21	ap_clust_9976
12038	203846	mcl_6	ap_clust_7049
12039	111538	mcl_17	ap_clust_4839
12040	2473076	mcl_182	ap_clust_1359
12041	1242307	mcl_3	ap_clust_6794
12042	4607692	mcl_8	ap_clust_4393
12043	934615	mcl_20	ap_clust_12495
12044	2123076	mcl_3	ap_clust_6214
12045	434615	mcl_14	ap_clust_189
12046	1473076	mcl_3	ap_clust_6794
12047	803846	mcl_2	ap_clust_5382
12048	134615	mcl_4	ap_clust_6582
12049	65384	mcl_12	ap_clust_1513
12050	1673076	mcl_3	ap_clust_11290
12051	2050000	mcl_2	ap_clust_1792
12052	1561538	mcl_1	ap_clust_12382
12053	626923	mcl_16	ap_clust_1609
12054	873076	mcl_9	ap_clust_3106
12055	965384	mcl_8	ap_clust_13250
12056	753846	mcl_27	ap_clust_9984
12057	803846	mcl_9	ap_clust_9527
12058	61538	mcl_4	ap_clust_10201
12059	96153	mcl_4	ap_clust_6582
12060	692307	mcl_11	ap_clust_7588
12061	930769	mcl_36	ap_clust_13126
